date,product_id,product_name,category,units_sold,unit_price,discount_pct,gross_revenue,units_returned,return_rate,net_units_sold,net_revenue,cogs_per_unit,cogs_total,gross_profit,gross_margin_pct,marketing_spend,competitor_price,price_vs_competitor,economic_index,consumer_sentiment,csat_score,is_holiday,is_weekend,is_black_friday_week,is_cyber_monday,is_prime_day,day_of_week,month,quarter,season,season_ord,revenue_lag_1d,revenue_lag_7d,revenue_lag_30d,revenue_roll7_mean,revenue_roll30_mean,revenue_roll7_std,units_lag_1d,units_roll7_mean,target_next_day_revenue,is_high_demand_spike,day_name,year
2022-03-22,P001,Laptop,Electronics,51,798.51,10.76,40724.01,2,0.0466,49,39126.99,416.37,20402.13,18724.86,47.86,187.7,851.52,0.9377,102.4,79.58,3.7,0,0,0,0,0,1,3,1,Spring,2,55723.52,53084.07,72728.04,50284.65,52885.4,8527.3,66.0,62.29,48219.05,0,Tuesday,2022
2022-03-23,P001,Laptop,Electronics,59,876.71,3.22,51725.89,4,0.076,55,48219.05,395.57,21756.35,26462.7,54.88,216.85,944.86,0.9279,102.29,72.57,4.1,0,0,0,0,0,2,3,1,Spring,2,39126.99,50888.4,88884.84,49903.31,51529.87,8555.44,51.0,61.57,42162.29,0,Wednesday,2022
2022-03-24,P001,Laptop,Electronics,48,897.07,0.27,43059.36,1,0.0391,47,42162.29,344.31,16182.57,25979.72,61.62,228.75,966.98,0.9277,104.0,72.86,4.1,0,0,0,0,0,3,3,1,Spring,2,48219.05,42957.72,51265.69,49789.68,51226.43,8667.61,59.0,60.57,42317.32,0,Thursday,2022
2022-03-25,P001,Laptop,Electronics,54,798.44,10.97,43115.76,1,0.0208,53,42317.32,359.24,19039.72,23277.6,55.01,231.89,869.58,0.9182,107.96,76.18,4.3,0,0,0,0,0,4,3,1,Spring,2,42162.29,49040.4,43913.0,48829.24,51173.24,9124.9,48.0,59.29,54416.73,0,Friday,2022
2022-03-26,P001,Laptop,Electronics,70,812.19,10.8,56853.3,3,0.0468,67,54416.73,407.38,27294.46,27122.27,49.84,233.77,958.14,0.8477,103.46,75.47,4.5,0,1,0,0,0,5,3,1,Spring,2,42317.32,65281.32,53305.2,47277.16,51210.29,6367.48,54.0,57.71,40174.2,0,Saturday,2022
2022-03-27,P001,Laptop,Electronics,47,892.76,0.56,41959.72,2,0.0449,45,40174.2,432.59,19466.55,20707.65,51.54,246.42,817.81,1.0916,102.82,75.6,3.7,0,1,0,0,0,6,3,1,Spring,2,54416.73,48974.2,53678.52,46020.01,50760.15,6828.59,70.0,56.43,48874.0,0,Sunday,2022
2022-03-28,P001,Laptop,Electronics,57,872.75,3.57,49746.75,1,0.0236,56,48874.0,404.54,22654.24,26219.76,53.65,222.84,975.36,0.8948,105.12,74.3,3.4,0,0,0,0,0,0,3,1,Spring,2,40174.2,55723.52,56403.6,45041.51,50509.16,5583.65,47.0,55.14,46002.55,0,Monday,2022
2022-03-29,P001,Laptop,Electronics,57,836.41,7.16,47675.37,2,0.0504,55,46002.55,373.04,20517.2,25485.35,55.4,249.38,824.35,1.0146,105.26,72.67,4.1,0,0,0,0,0,1,3,1,Spring,2,48874.0,39126.99,80758.0,46023.73,49350.64,4937.13,57.0,56.0,36899.1,0,Tuesday,2022
2022-03-30,P001,Laptop,Electronics,47,819.98,9.83,38539.06,2,0.0579,45,36899.1,451.99,20339.55,16559.55,44.88,242.52,869.28,0.9433,102.35,77.02,4.0,0,0,0,0,0,2,3,1,Spring,2,46002.55,48219.05,55751.85,44406.6,48722.22,5864.94,57.0,54.29,38161.14,0,Wednesday,2022
2022-03-31,P001,Laptop,Electronics,50,829.59,8.79,41479.5,4,0.0891,46,38161.14,460.95,21203.7,16957.44,44.44,239.29,983.26,0.8437,104.32,75.4,4.1,0,0,0,0,0,3,3,1,Spring,2,36899.1,42162.29,37028.46,43835.01,48759.97,6299.03,47.0,54.57,37946.58,0,Thursday,2022
2022-04-01,P001,Laptop,Electronics,45,903.49,0.47,40657.05,3,0.088,42,37946.58,460.97,19360.74,18585.84,48.98,263.27,844.53,1.0698,106.23,73.81,4.0,0,0,0,0,0,4,4,2,Spring,2,38161.14,42317.32,58136.57,43210.61,48086.98,6679.67,50.0,53.29,43799.82,0,Friday,2022
2022-04-02,P001,Laptop,Electronics,54,858.82,5.69,46376.28,3,0.0707,51,43799.82,350.23,17861.73,25938.09,59.22,256.01,882.15,0.9736,102.89,74.82,4.7,0,1,0,0,0,5,4,2,Spring,2,37946.58,54416.73,47363.94,41693.91,47968.17,4589.4,45.0,51.0,43532.0,0,Saturday,2022
2022-04-03,P001,Laptop,Electronics,51,870.64,3.78,44402.64,1,0.0217,50,43532.0,451.63,22581.5,20950.5,48.13,251.17,882.1,0.987,106.3,74.07,4.4,0,1,0,0,0,6,4,2,Spring,2,43799.82,40174.2,49208.95,42173.6,47778.94,4579.55,54.0,51.57,42703.73,0,Sunday,2022
2022-04-04,P001,Laptop,Electronics,50,908.59,0.26,45429.5,3,0.0639,47,42703.73,452.08,21247.76,21455.97,50.24,227.6,1050.4,0.865,106.83,71.08,3.0,0,0,0,0,0,0,4,2,Spring,2,43532.0,48874.0,59483.8,41292.13,47219.6,3553.89,51.0,50.57,40085.5,0,Monday,2022
2022-04-05,P001,Laptop,Electronics,52,801.71,11.81,41688.92,2,0.0401,50,40085.5,379.33,18966.5,21119.0,52.68,217.6,910.02,0.881,103.69,75.42,3.7,0,0,0,0,0,1,4,2,Spring,2,42703.73,46002.55,46276.02,40446.84,47013.25,2888.11,50.0,49.86,40061.4,0,Tuesday,2022
2022-04-06,P001,Laptop,Electronics,50,870.9,2.8,43545.0,4,0.0865,46,40061.4,441.07,20289.22,19772.18,49.35,181.61,1063.71,0.8187,102.09,69.32,4.4,0,0,0,0,0,2,4,2,Spring,2,40085.5,36899.1,43925.76,40898.6,46884.44,2455.62,52.0,50.29,48230.64,0,Wednesday,2022
2022-04-07,P001,Laptop,Electronics,57,893.16,1.07,50910.12,3,0.0559,54,48230.64,371.06,20037.24,28193.4,58.46,259.12,1052.1,0.8489,108.45,70.86,4.8,0,0,0,0,0,3,4,2,Spring,2,40061.4,38161.14,41696.55,42337.1,47102.24,3365.53,50.0,51.29,40491.04,0,Thursday,2022
2022-04-08,P001,Laptop,Electronics,49,880.24,2.12,43131.76,3,0.0731,46,40491.04,429.69,19765.74,20725.3,51.18,196.78,1007.34,0.8738,104.23,72.25,3.6,0,0,0,0,0,4,4,2,Spring,2,48230.64,37946.58,49408.46,42700.59,46805.0,2920.25,57.0,51.86,39304.32,0,Friday,2022
2022-04-09,P001,Laptop,Electronics,47,893.28,1.85,41984.16,3,0.0814,44,39304.32,375.46,16520.24,22784.08,57.97,200.2,856.6,1.0428,108.5,75.48,4.2,0,1,0,0,0,5,4,2,Spring,2,40491.04,43799.82,42806.51,42058.38,46688.26,3125.34,49.0,50.86,47559.55,0,Saturday,2022
2022-04-10,P001,Laptop,Electronics,55,897.35,1.55,49354.25,2,0.0486,53,47559.55,388.95,20614.35,26945.2,56.66,266.01,1029.84,0.8713,105.77,75.82,4.1,0,1,0,0,0,6,4,2,Spring,2,39304.32,43532.0,47702.16,42633.74,46683.5,3750.12,47.0,51.43,26405.7,0,Sunday,2022
2022-04-11,P001,Laptop,Electronics,31,880.19,3.12,27285.89,1,0.0615,30,26405.7,445.9,13377.0,13028.7,49.34,224.63,817.95,1.0761,105.99,69.29,3.7,0,0,0,0,0,0,4,2,Spring,2,47559.55,42703.73,65977.53,40305.45,45364.44,7185.38,55.0,48.71,38276.04,0,Monday,2022
2022-04-12,P001,Laptop,Electronics,47,869.91,4.17,40885.77,3,0.0807,44,38276.04,431.25,18975.0,19301.04,50.43,230.92,868.46,1.0017,105.29,73.29,4.3,0,0,0,0,0,1,4,2,Spring,2,26405.7,40085.5,57720.65,40046.96,44716.29,7227.04,31.0,48.0,38398.06,0,Tuesday,2022
2022-04-13,P001,Laptop,Electronics,50,816.98,10.04,40849.0,3,0.072,47,38398.06,362.25,17025.75,21372.31,55.66,241.21,963.91,0.8476,103.94,73.72,3.7,0,0,0,0,0,2,4,2,Spring,2,38276.04,40061.4,50789.34,39809.34,44303.25,7253.78,47.0,48.0,34490.82,0,Wednesday,2022
2022-04-14,P001,Laptop,Electronics,43,821.21,9.82,35312.03,1,0.0382,42,34490.82,421.88,17718.96,16771.86,48.63,225.67,797.81,1.0293,106.12,67.72,4.1,0,0,0,0,0,3,4,2,Spring,2,38398.06,48230.64,53084.07,37846.5,43683.47,6404.47,50.0,46.0,43390.29,0,Thursday,2022
2022-04-15,P001,Laptop,Electronics,55,850.79,6.48,46793.45,4,0.0852,51,43390.29,354.91,18100.41,25289.88,58.28,189.63,1002.66,0.8485,105.69,72.23,3.5,0,0,0,0,0,4,4,2,Spring,2,34490.82,40491.04,50888.4,38260.68,43433.53,6691.32,43.0,46.86,36268.2,0,Friday,2022
2022-04-16,P001,Laptop,Electronics,48,805.96,11.25,38686.08,3,0.0635,45,36268.2,347.76,15649.2,20619.0,56.85,186.11,877.84,0.9181,104.32,72.51,4.5,0,1,0,0,0,5,4,2,Spring,2,43390.29,39304.32,42957.72,37826.95,43210.55,6710.77,55.0,47.0,45796.8,0,Saturday,2022
2022-04-17,P001,Laptop,Electronics,60,817.8,10.46,49068.0,4,0.0739,56,45796.8,428.09,23973.04,21823.76,47.65,267.2,999.67,0.8181,105.39,70.31,3.2,0,1,0,0,0,6,4,2,Spring,2,36268.2,47559.55,49040.4,37575.13,43102.43,6305.52,48.0,47.71,39216.38,0,Sunday,2022
2022-04-18,P001,Laptop,Electronics,47,852.53,5.35,40068.91,1,0.0355,46,39216.38,352.38,16209.48,23006.9,58.67,269.74,911.92,0.9349,102.97,71.26,4.5,0,0,0,0,0,0,4,2,Spring,2,45796.8,26405.7,65281.32,39405.23,42233.6,3938.07,60.0,50.0,39174.5,0,Monday,2022
2022-04-19,P001,Laptop,Electronics,50,833.5,8.17,41675.0,3,0.0647,47,39174.5,392.09,18428.23,20746.27,52.96,204.59,1054.39,0.7905,104.46,68.26,4.4,0,0,0,0,0,1,4,2,Spring,2,39216.38,38276.04,48974.2,39533.58,41906.94,3909.67,47.0,50.43,39762.0,0,Tuesday,2022
2022-04-20,P001,Laptop,Electronics,47,883.6,3.29,41529.2,2,0.0458,45,39762.0,450.9,20290.5,19471.5,48.97,216.84,1039.03,0.8504,103.7,69.59,4.0,0,0,0,0,0,2,4,2,Spring,2,39174.5,38398.06,55723.52,39728.43,41374.89,3877.5,50.0,50.0,39630.84,0,Wednesday,2022
2022-04-21,P001,Laptop,Electronics,49,861.54,5.68,42215.46,3,0.0638,46,39630.84,358.53,16492.38,23138.46,58.38,196.7,1032.17,0.8347,105.8,73.67,4.4,0,0,0,0,0,3,4,2,Spring,2,39762.0,34490.82,39126.99,40462.72,41391.69,3136.16,47.0,50.86,39089.15,0,Thursday,2022
2022-04-22,P001,Laptop,Electronics,45,909.05,0.39,40907.25,2,0.0501,43,39089.15,367.26,15792.18,23296.97,59.6,235.5,1012.65,0.8977,103.17,71.25,3.8,0,0,0,0,0,4,4,2,Spring,2,39630.84,43390.29,48219.05,39848.27,41087.36,2877.68,49.0,49.43,39678.34,0,Friday,2022
2022-04-23,P001,Laptop,Electronics,48,844.22,5.9,40522.56,1,0.0251,47,39678.34,391.45,18398.15,21280.19,53.63,232.38,869.47,0.971,103.73,74.29,4.1,0,1,0,0,0,5,4,2,Spring,2,39089.15,36268.2,42162.29,40335.43,41004.56,2423.39,45.0,49.43,45296.45,0,Saturday,2022
2022-04-24,P001,Laptop,Electronics,54,854.65,5.76,46151.1,1,0.0273,53,45296.45,372.49,19741.97,25554.48,56.42,206.25,985.17,0.8675,105.21,72.64,3.8,0,1,0,0,0,6,4,2,Spring,2,39678.34,45796.8,42317.32,40263.95,41103.86,2235.55,48.0,48.57,34066.75,0,Sunday,2022
2022-04-25,P001,Laptop,Electronics,44,792.25,11.84,34859.0,1,0.0445,43,34066.75,346.18,14885.74,19181.01,56.3,224.9,964.36,0.8215,105.41,76.45,4.1,0,0,0,0,0,0,4,2,Spring,2,45296.45,39216.38,54416.73,39528.29,40425.53,3253.35,54.0,48.14,34002.78,0,Monday,2022
2022-04-26,P001,Laptop,Electronics,39,894.81,0.94,34897.59,1,0.0273,38,34002.78,422.19,16043.22,17959.56,52.82,191.94,950.67,0.9412,106.07,72.87,3.9,0,0,0,0,0,1,4,2,Spring,2,34066.75,39174.5,40174.2,38789.47,40219.82,3874.94,44.0,46.57,30365.53,0,Tuesday,2022
2022-04-27,P001,Laptop,Electronics,40,820.69,8.48,32827.6,3,0.0761,37,30365.53,384.77,14236.49,16129.04,53.12,264.26,810.7,1.0123,107.27,71.98,4.4,0,0,0,0,0,2,4,2,Spring,2,34002.78,39762.0,48874.0,37447.12,39602.87,4958.07,39.0,45.57,34824.41,0,Wednesday,2022
2022-04-28,P001,Laptop,Electronics,46,809.87,9.78,37254.02,3,0.0712,43,34824.41,352.28,15148.04,19676.37,56.5,260.53,945.34,0.8567,104.22,74.75,5.0,0,0,0,0,0,3,4,2,Spring,2,30365.53,39630.84,46002.55,36760.49,39230.26,4938.02,40.0,45.14,38452.32,0,Thursday,2022
2022-04-29,P001,Laptop,Electronics,45,894.24,0.72,40240.8,2,0.0549,43,38452.32,411.97,17714.71,20737.61,53.93,194.36,1033.44,0.8653,102.93,69.11,4.6,0,0,0,0,0,4,4,2,Spring,2,34824.41,39089.15,36899.1,36669.51,39282.04,4893.63,46.0,45.14,43604.69,0,Friday,2022
2022-04-30,P001,Laptop,Electronics,54,822.73,8.63,44427.42,1,0.0221,53,43604.69,374.46,19846.38,23758.31,54.49,269.67,1061.47,0.7751,102.75,72.3,4.2,0,1,0,0,0,5,4,2,Spring,2,38452.32,39678.34,38161.14,37230.42,39463.49,5485.24,45.0,46.0,36180.48,0,Saturday,2022
2022-05-01,P001,Laptop,Electronics,45,861.44,5.55,38764.8,3,0.0708,42,36180.48,403.32,16939.44,19241.04,53.18,245.45,998.48,0.8628,101.6,67.8,5.0,0,1,0,0,0,6,5,2,Spring,2,43604.69,45296.45,37946.58,35928.14,39404.62,4177.26,54.0,44.71,32682.0,0,Sunday,2022
2022-05-02,P001,Laptop,Electronics,42,817.05,10.48,34316.1,2,0.0642,40,32682.0,434.37,17374.8,15307.2,46.84,217.95,871.98,0.937,105.56,70.94,3.5,0,0,0,0,0,0,5,2,Spring,2,36180.48,34066.75,43799.82,35730.32,39034.02,4310.76,45.0,44.43,25060.84,0,Monday,2022
2022-05-03,P001,Laptop,Electronics,30,895.03,1.58,26850.9,2,0.081,28,25060.84,398.1,11146.8,13914.04,55.52,261.81,845.64,1.0584,104.8,69.43,4.1,0,0,0,0,0,1,5,2,Spring,2,32682.0,34002.78,43532.0,34452.9,38418.32,5929.12,42.0,43.14,32192.84,0,Tuesday,2022
2022-05-04,P001,Laptop,Electronics,39,847.18,6.18,33040.02,1,0.0428,38,32192.84,439.45,16699.1,15493.74,48.13,233.37,841.29,1.007,104.83,69.94,3.5,0,0,0,0,0,2,5,2,Spring,2,25060.84,30365.53,42703.73,34713.94,38067.96,5756.89,30.0,43.0,28791.36,0,Wednesday,2022
2022-05-05,P001,Laptop,Electronics,33,899.73,1.57,29691.09,1,0.0374,32,28791.36,419.76,13432.32,15359.04,53.35,220.84,861.03,1.0449,101.08,70.86,4.7,0,0,0,0,0,3,5,2,Spring,2,32192.84,34824.41,40085.5,33852.08,37691.48,6174.09,39.0,41.14,30462.1,0,Thursday,2022
2022-05-06,P001,Laptop,Electronics,39,823.3,8.48,32108.7,2,0.0764,37,30462.1,415.75,15382.75,15079.35,49.5,195.09,806.91,1.0203,105.45,73.67,4.1,0,0,0,0,0,4,5,2,Spring,2,28791.36,38452.32,40061.4,32710.62,37371.51,5915.03,33.0,40.29,34680.36,0,Friday,2022
2022-05-07,P001,Laptop,Electronics,46,806.52,10.42,37099.92,3,0.0854,43,34680.36,381.83,16418.69,18261.67,52.66,190.07,870.28,0.9267,104.2,67.84,3.6,0,1,0,0,0,5,5,2,Spring,2,30462.1,43604.69,48230.64,31435.71,36919.83,3736.01,39.0,39.14,41294.75,0,Saturday,2022
2022-05-08,P001,Laptop,Electronics,51,842.75,6.09,42980.25,2,0.0561,49,41294.75,403.59,19775.91,21518.84,52.11,193.35,1065.11,0.7912,104.29,71.16,4.6,0,1,0,0,0,6,5,2,Spring,2,34680.36,36180.48,40491.04,32166.32,36946.62,5077.69,46.0,40.0,31437.02,0,Sunday,2022
2022-05-09,P001,Laptop,Electronics,39,827.29,8.0,32264.31,1,0.0511,38,31437.02,451.38,17152.44,14284.58,45.44,182.7,880.74,0.9393,102.62,71.63,3.8,0,0,0,0,0,0,5,2,Spring,2,41294.75,32682.0,39304.32,31988.47,36684.38,5078.42,51.0,39.57,36486.72,0,Monday,2022
2022-05-10,P001,Laptop,Electronics,43,889.92,2.13,38266.56,2,0.0599,41,36486.72,345.82,14178.62,22308.1,61.14,255.43,1053.79,0.8445,103.93,75.61,4.2,0,0,0,0,0,1,5,2,Spring,2,31437.02,25060.84,47559.55,33620.74,36315.28,4249.21,39.0,41.43,26654.43,0,Tuesday,2022
2022-05-11,P001,Laptop,Electronics,35,807.71,11.17,28269.85,2,0.066,33,26654.43,467.92,15441.36,11213.07,42.07,240.89,855.75,0.9439,102.29,74.39,4.2,0,0,0,0,0,2,5,2,Spring,2,36486.72,32192.84,26405.7,32829.53,36323.57,5007.38,43.0,40.86,35459.97,0,Wednesday,2022
2022-05-12,P001,Laptop,Electronics,40,909.23,0.58,36369.2,1,0.0483,39,35459.97,383.2,14944.8,20515.17,57.85,216.62,1033.83,0.8795,104.39,73.7,4.3,0,0,0,0,0,3,5,2,Spring,2,26654.43,28791.36,38276.04,33782.19,36229.71,4738.19,35.0,41.86,34378.5,0,Thursday,2022
2022-05-13,P001,Laptop,Electronics,41,838.5,8.01,34378.5,0,0.0204,41,34378.5,382.89,15698.49,18680.01,54.34,248.61,1014.05,0.8269,105.75,68.51,3.6,0,0,0,0,0,4,5,2,Spring,2,35459.97,30462.1,38398.06,34341.68,36095.72,4506.36,40.0,42.14,32844.16,0,Friday,2022
2022-05-14,P001,Laptop,Electronics,38,864.32,4.4,32844.16,0,0.0251,38,32844.16,418.03,15885.14,16959.02,51.63,242.59,902.87,0.9573,101.43,68.29,3.8,0,1,0,0,0,5,5,2,Spring,2,34378.5,34680.36,34490.82,34079.36,36040.83,4536.7,41.0,41.0,34249.35,0,Saturday,2022
2022-05-15,P001,Laptop,Electronics,42,835.35,8.02,35084.7,1,0.0439,41,34249.35,389.9,15985.9,18263.45,53.32,221.71,900.53,0.9276,103.79,72.48,4.1,0,1,0,0,0,6,5,2,Spring,2,32844.16,41294.75,43390.29,33072.88,35736.13,3275.31,38.0,39.71,28513.65,0,Sunday,2022
2022-05-16,P001,Laptop,Electronics,36,864.05,4.79,31105.8,3,0.0849,33,28513.65,349.59,11536.47,16977.18,59.54,228.02,962.58,0.8976,104.67,70.72,4.3,0,0,0,0,0,0,5,2,Spring,2,34249.35,31437.02,36268.2,32655.25,35477.65,3680.03,42.0,39.29,32086.0,0,Monday,2022
2022-05-17,P001,Laptop,Electronics,42,802.15,11.21,33690.3,2,0.0577,40,32086.0,381.22,15248.8,16837.2,52.48,189.13,929.46,0.863,102.28,65.94,3.8,0,0,0,0,0,1,5,2,Spring,2,28513.65,36486.72,45796.8,32026.58,35020.62,3269.38,36.0,39.14,26990.72,0,Tuesday,2022
2022-05-18,P001,Laptop,Electronics,33,843.46,7.32,27834.18,1,0.0568,32,26990.72,431.34,13802.88,13187.84,48.86,204.54,909.84,0.927,103.33,68.32,4.3,0,0,0,0,0,2,5,2,Spring,2,32086.0,26654.43,39216.38,32074.62,34613.1,3178.49,42.0,38.86,30457.54,0,Wednesday,2022
2022-05-19,P001,Laptop,Electronics,36,895.81,1.28,32249.16,2,0.0643,34,30457.54,461.87,15703.58,14753.96,48.44,203.09,1059.24,0.8457,105.56,68.47,4.1,0,0,0,0,0,3,5,2,Spring,2,26990.72,35459.97,39174.5,31359.99,34322.54,2834.2,33.0,38.29,28770.46,0,Thursday,2022
2022-05-20,P001,Laptop,Electronics,37,846.19,7.22,31309.03,3,0.083,34,28770.46,386.53,13142.02,15628.44,54.32,259.58,859.51,0.9845,104.15,64.71,4.0,0,0,0,0,0,4,5,2,Spring,2,30457.54,34378.5,39762.0,30558.84,33956.15,2623.54,36.0,37.71,37191.0,0,Friday,2022
2022-05-21,P001,Laptop,Electronics,44,885.5,2.84,38962.0,2,0.0516,42,37191.0,415.91,17468.22,19722.78,53.03,204.73,1021.2,0.8671,106.07,66.02,3.7,0,1,0,0,0,5,5,2,Spring,2,28770.46,32844.16,39630.84,31179.82,33874.82,3590.76,37.0,38.57,27659.44,0,Saturday,2022
2022-05-22,P001,Laptop,Electronics,32,892.24,2.02,28551.68,1,0.0474,31,27659.44,416.9,12923.9,14735.54,53.27,257.65,856.51,1.0417,105.11,73.27,4.2,0,1,0,0,0,6,5,2,Spring,2,37191.0,34249.35,39089.15,30238.4,33493.83,3514.93,44.0,37.14,30984.48,0,Sunday,2022
2022-05-23,P001,Laptop,Electronics,39,860.68,5.96,33566.52,3,0.0894,36,30984.48,358.17,12894.12,18090.36,58.39,192.28,986.64,0.8723,101.06,62.56,4.6,0,0,0,0,0,0,5,2,Spring,2,27659.44,28513.65,39678.34,30591.38,33204.04,3436.04,32.0,37.57,25175.36,0,Monday,2022
2022-05-24,P001,Laptop,Electronics,29,899.12,1.25,26074.48,1,0.0563,28,25175.36,350.52,9814.56,15360.8,61.02,232.05,872.21,1.0309,101.49,66.07,4.0,0,0,0,0,0,1,5,2,Spring,2,30984.48,32086.0,45296.45,29604.14,32533.33,3896.9,39.0,35.71,27713.06,0,Tuesday,2022
2022-05-25,P001,Laptop,Electronics,36,815.09,9.6,29343.24,2,0.0669,34,27713.06,467.26,15886.84,11826.22,42.67,228.6,1037.03,0.786,103.77,74.46,3.5,0,0,0,0,0,2,5,2,Spring,2,25175.36,26990.72,34066.75,29707.33,32321.54,3825.06,29.0,36.14,25900.81,0,Wednesday,2022
2022-05-26,P001,Laptop,Electronics,32,835.51,7.94,26736.32,1,0.0575,31,25900.81,354.18,10979.58,14921.23,57.61,245.76,924.25,0.904,103.15,65.97,4.4,0,0,0,0,0,3,5,2,Spring,2,27713.06,30457.54,34002.78,29056.37,32051.48,4056.83,36.0,35.57,28446.33,0,Thursday,2022
2022-05-27,P001,Laptop,Electronics,35,862.01,5.4,30170.35,2,0.0789,33,28446.33,407.64,13452.12,14994.21,52.71,211.28,978.61,0.8809,102.14,63.69,4.5,0,0,0,0,0,4,5,2,Spring,2,25900.81,28770.46,30365.53,29010.07,31987.5,4062.48,32.0,35.29,27452.7,0,Friday,2022
2022-05-28,P001,Laptop,Electronics,34,831.9,7.48,28284.6,1,0.0452,33,27452.7,353.04,11650.32,15802.38,57.56,247.97,832.55,0.9992,103.62,69.56,3.7,0,1,0,0,0,5,5,2,Spring,2,28446.33,37191.0,34824.41,27618.88,31741.78,1869.61,35.0,33.86,34641.23,0,Saturday,2022
2022-05-29,P001,Laptop,Electronics,45,805.61,11.24,36252.45,2,0.0548,43,34641.23,467.01,20081.43,14559.8,42.03,207.5,905.84,0.8894,106.03,64.33,4.1,0,1,0,0,0,6,5,2,Spring,2,27452.7,27659.44,38452.32,28616.28,31614.74,3248.61,34.0,35.71,46890.6,0,Sunday,2022
2022-05-30,P001,Laptop,Electronics,66,756.3,17.3,49915.8,4,0.0753,62,46890.6,380.39,23584.18,23306.42,49.7,190.47,1020.25,0.7413,104.1,66.75,4.2,1,0,0,0,0,0,5,2,Spring,2,34641.23,30984.48,43604.69,30888.58,31724.28,7697.61,45.0,39.57,31367.35,0,Monday,2022
2022-05-31,P001,Laptop,Electronics,36,896.21,0.97,32263.56,1,0.0293,35,31367.35,450.61,15771.35,15596.0,49.72,195.62,986.98,0.908,102.7,67.5,4.3,0,0,0,0,0,1,5,2,Spring,2,46890.6,25175.36,36180.48,31773.15,31563.84,7275.88,66.0,40.57,26604.6,0,Tuesday,2022
2022-06-01,P001,Laptop,Electronics,34,806.2,11.07,27410.8,1,0.0457,33,26604.6,350.59,11569.47,15035.13,56.51,234.56,1006.03,0.8014,102.6,63.5,4.0,0,0,0,0,0,2,6,2,Summer,3,31367.35,27713.06,32682.0,31614.8,31361.26,7390.14,36.0,40.29,27820.33,0,Wednesday,2022
2022-06-02,P001,Laptop,Electronics,32,897.43,0.31,28717.76,1,0.0508,31,27820.33,355.31,11014.61,16805.72,60.41,266.68,947.52,0.9471,102.4,68.8,3.2,0,0,0,0,0,3,6,2,Summer,3,26604.6,25900.81,25060.84,31889.02,31453.24,7175.27,34.0,40.29,26636.48,0,Thursday,2022
2022-06-03,P001,Laptop,Electronics,35,832.39,7.69,29133.65,3,0.0889,32,26636.48,372.13,11908.16,14728.32,55.29,235.76,974.95,0.8538,102.11,71.72,3.9,0,0,0,0,0,4,6,2,Summer,3,27820.33,28446.33,32192.84,31630.47,31268.03,7350.46,32.0,40.29,27424.77,0,Friday,2022
2022-06-04,P001,Laptop,Electronics,33,884.67,1.71,29194.11,2,0.077,31,27424.77,419.51,13004.81,14419.96,52.58,207.29,825.59,1.0716,101.77,67.66,4.1,0,1,0,0,0,5,6,2,Summer,3,26636.48,27452.7,28791.36,31626.48,31222.48,7353.11,35.0,40.14,28024.32,0,Saturday,2022
2022-06-05,P001,Laptop,Electronics,34,875.76,3.68,29775.84,2,0.0779,32,28024.32,434.43,13901.76,14122.56,50.39,227.43,914.07,0.9581,100.23,66.38,3.3,0,1,0,0,0,6,6,2,Summer,3,27424.77,34641.23,30462.1,30681.21,31141.22,7326.23,33.0,38.57,24457.5,0,Sunday,2022
2022-06-06,P001,Laptop,Electronics,30,815.25,9.23,24457.5,0,0.0208,30,24457.5,372.39,11171.7,13285.8,54.32,217.45,929.15,0.8774,101.38,68.14,4.2,0,0,0,0,0,0,6,2,Summer,3,28024.32,46890.6,34680.36,27476.48,30800.45,2087.26,34.0,33.43,29809.79,0,Monday,2022
2022-06-07,P001,Laptop,Electronics,38,805.67,11.71,30615.46,1,0.0269,37,29809.79,403.51,14929.87,14879.92,49.92,266.36,930.97,0.8654,102.3,63.95,4.0,0,0,0,0,0,1,6,2,Summer,3,24457.5,31367.35,41294.75,27253.97,30417.62,1638.03,30.0,33.71,28405.12,0,Tuesday,2022
2022-06-08,P001,Laptop,Electronics,34,887.66,1.8,30180.44,2,0.0824,32,28405.12,462.37,14795.84,13609.28,47.91,246.36,927.79,0.9567,99.99,61.94,4.0,0,0,0,0,0,2,6,2,Summer,3,29809.79,26604.6,31437.02,27511.19,30316.56,1660.28,38.0,33.71,31102.24,0,Wednesday,2022
2022-06-09,P001,Laptop,Electronics,40,818.48,9.44,32739.2,2,0.0662,38,31102.24,454.78,17281.64,13820.6,44.44,241.93,917.39,0.8922,102.98,65.22,3.8,0,0,0,0,0,3,6,2,Summer,3,28405.12,27820.33,36486.72,27980.03,30137.08,2152.54,34.0,34.86,32752.2,0,Thursday,2022
2022-06-10,P001,Laptop,Electronics,39,839.8,7.64,32752.2,0,0.0229,39,32752.2,352.68,13754.52,18997.68,58.0,186.0,939.42,0.894,102.58,64.56,4.2,0,0,0,0,0,4,6,2,Summer,3,31102.24,26636.48,26654.43,28853.71,30340.34,2690.29,40.0,35.43,29596.32,0,Friday,2022
2022-06-11,P001,Laptop,Electronics,38,822.12,8.6,31240.56,2,0.0663,36,29596.32,365.33,13151.88,16444.44,55.56,186.41,801.67,1.0255,99.79,63.59,3.8,0,1,0,0,0,5,6,2,Summer,3,32752.2,27424.77,35459.97,29163.93,30144.88,2622.4,39.0,36.14,29960.46,0,Saturday,2022
